time,open,high,low,close
2014-03-17T21:00:00Z,1.66364,1.6648,1.65463,1.65927
2014-03-18T21:00:00Z,1.65927,1.66541,1.65083,1.65399
2014-03-19T21:00:00Z,1.65399,1.65684,1.64798,1.65042
2014-03-20T21:00:00Z,1.65042,1.65206,1.64757,1.64925
2014-03-22T21:00:00Z,1.64925,1.64925,1.64607,1.64607
2014-03-23T21:00:00Z,1.64607,1.6537,1.64604,1.64973
2014-03-24T21:00:00Z,1.64973,1.65495,1.64812,1.65291
2014-03-25T21:00:00Z,1.65291,1.65971,1.65095,1.65825
2014-03-26T21:00:00Z,1.65825,1.66469,1.65555,1.66111
2014-03-27T21:00:00Z,1.66111,1.66511,1.6598,1.66399
2014-03-29T21:00:00Z,1.66399,1.66588,1.66399,1.66572
2014-03-30T21:00:00Z,1.66572,1.66844,1.66119,1.66617
2014-03-31T21:00:00Z,1.66617,1.66751,1.66188,1.66297
2014-04-01T21:00:00Z,1.66297,1.66639,1.66208,1.66264
2014-04-02T21:00:00Z,1.66264,1.66611,1.65703,1.65974
2014-04-03T21:00:00Z,1.65974,1.66058,1.65542,1.65781
2014-04-06T21:00:00Z,1.65781,1.66241,1.65662,1.66078
2014-04-07T21:00:00Z,1.66078,1.67548,1.66044,1.67467
2014-04-08T21:00:00Z,1.67467,1.68004,1.67244,1.67934
2014-04-09T21:00:00Z,1.67934,1.682,1.67552,1.67846
2014-04-10T21:00:00Z,1.67846,1.67876,1.67177,1.6737
2014-04-13T21:00:00Z,1.6737,1.67438,1.66969,1.67295
2014-04-14T21:00:00Z,1.67295,1.67491,1.66606,1.67297
2014-04-15T21:00:00Z,1.67297,1.68179,1.67203,1.67969
2014-04-16T21:00:00Z,1.67969,1.68422,1.67874,1.67941
2014-04-17T21:00:00Z,1.67941,1.68016,1.67743,1.67943
2014-04-20T21:00:00Z,1.67943,1.68191,1.67828,1.67915
2014-04-21T21:00:00Z,1.67915,1.68396,1.67864,1.6824
2014-04-22T21:00:00Z,1.6824,1.68359,1.67625,1.67817
2014-04-23T21:00:00Z,1.67817,1.68063,1.67658,1.68025
2014-04-24T21:00:00Z,1.68025,1.68313,1.67903,1.68044
2014-04-27T21:00:00Z,1.68044,1.68571,1.67778,1.6807
2014-04-28T21:00:00Z,1.6807,1.68471,1.67928,1.68276
2014-04-29T21:00:00Z,1.68276,1.6901,1.68051,1.68727
2014-04-30T21:00:00Z,1.68727,1.69199,1.68704,1.68928
2014-05-01T21:00:00Z,1.68928,1.68953,1.6822,1.68714
2014-05-04T21:00:00Z,1.68714,1.68871,1.68539,1.68653
2014-05-05T21:00:00Z,1.68653,1.69964,1.68653,1.6975
2014-05-06T21:00:00Z,1.6975,1.69865,1.69514,1.6952
2014-05-07T21:00:00Z,1.6952,1.69752,1.69241,1.69323
2014-05-08T21:00:00Z,1.69323,1.69382,1.68324,1.68522
2014-05-11T21:00:00Z,1.68522,1.69033,1.68451,1.6868
2014-05-12T21:00:00Z,1.6868,1.68833,1.68191,1.68255
2014-05-13T21:00:00Z,1.68255,1.68746,1.67541,1.67675
2014-05-14T21:00:00Z,1.67675,1.68061,1.67319,1.679
2014-05-15T21:00:00Z,1.679,1.68407,1.67838,1.68192
2014-05-18T21:00:00Z,1.68192,1.68454,1.68056,1.68141
2014-05-19T21:00:00Z,1.68141,1.68653,1.68025,1.68386
2014-05-20T21:00:00Z,1.68386,1.69217,1.68321,1.68998
2014-05-21T21:00:00Z,1.68998,1.69177,1.68517,1.68696
2014-05-22T21:00:00Z,1.68696,1.68756,1.68131,1.68238
2014-05-25T21:00:00Z,1.68238,1.68532,1.68238,1.68426
2014-05-26T21:00:00Z,1.68426,1.68821,1.6783,1.68097
2014-05-27T21:00:00Z,1.68097,1.68152,1.66981,1.6711
2014-05-28T21:00:00Z,1.6711,1.6741,1.66933,1.67168
2014-05-29T21:00:00Z,1.67168,1.67775,1.67144,1.67616
2014-06-01T21:00:00Z,1.67616,1.677,1.67256,1.67461
2014-06-02T21:00:00Z,1.67461,1.67824,1.67308,1.67491
2014-06-03T21:00:00Z,1.67491,1.67684,1.66991,1.67372
2014-06-04T21:00:00Z,1.67372,1.68251,1.67228,1.68205
2014-06-05T21:00:00Z,1.68205,1.68452,1.67813,1.68088
2014-06-08T21:00:00Z,1.68088,1.68323,1.67841,1.68033
2014-06-09T21:00:00Z,1.68033,1.68174,1.67431,1.67567
2014-06-10T21:00:00Z,1.67567,1.68106,1.67385,1.67885
2014-06-11T21:00:00Z,1.67885,1.69308,1.67858,1.69289
2014-06-12T21:00:00Z,1.69289,1.69921,1.69225,1.69672
2014-06-15T21:00:00Z,1.69672,1.70111,1.69597,1.69838
2014-06-16T21:00:00Z,1.69838,1.69893,1.69381,1.69648
2014-06-17T21:00:00Z,1.69648,1.70027,1.69197,1.69935
2014-06-18T21:00:00Z,1.69935,1.70628,1.69788,1.70393
2014-06-19T21:00:00Z,1.70393,1.70605,1.70034,1.70156
2014-06-22T21:00:00Z,1.70156,1.70494,1.70023,1.70276
2014-06-23T21:00:00Z,1.70276,1.70321,1.69659,1.69856
2014-06-24T21:00:00Z,1.69856,1.70045,1.69527,1.69838
2014-06-25T21:00:00Z,1.69838,1.704,1.69715,1.7026
2014-06-26T21:00:00Z,1.7026,1.70514,1.7007,1.7037
2014-06-29T21:00:00Z,1.7037,1.71151,1.70086,1.7106
2014-06-30T21:00:00Z,1.7106,1.71663,1.70964,1.71495
2014-07-01T21:00:00Z,1.71495,1.71766,1.71404,1.71655
2014-07-02T21:00:00Z,1.71655,1.71669,1.7102,1.71548
2014-07-03T21:00:00Z,1.71548,1.71797,1.71315,1.71553
2014-07-06T21:00:00Z,1.71553,1.71681,1.71085,1.71277
2014-07-07T21:00:00Z,1.71277,1.71474,1.70858,1.71309
2014-07-08T21:00:00Z,1.71309,1.71616,1.70945,1.71575
2014-07-09T21:00:00Z,1.71575,1.71678,1.71052,1.71321
2014-07-10T21:00:00Z,1.71321,1.71506,1.70995,1.71192
2014-07-13T21:00:00Z,1.71192,1.71442,1.707,1.70839
2014-07-14T21:00:00Z,1.70839,1.71917,1.70596,1.71435
2014-07-15T21:00:00Z,1.71435,1.71509,1.71134,1.7137
2014-07-16T21:00:00Z,1.7137,1.7144,1.70857,1.71006
2014-07-17T21:00:00Z,1.71006,1.71177,1.70367,1.70854
2014-07-20T21:00:00Z,1.70854,1.70996,1.7056,1.70758
2014-07-21T21:00:00Z,1.70758,1.70834,1.70416,1.70642
2014-07-22T21:00:00Z,1.70642,1.70955,1.70244,1.70442
2014-07-23T21:00:00Z,1.70442,1.70535,1.69668,1.69863
2014-07-24T21:00:00Z,1.69863,1.69979,1.69617,1.6974
2014-07-27T21:00:00Z,1.6974,1.70009,1.69728,1.69833
2014-07-28T21:00:00Z,1.69833,1.69949,1.69338,1.69437
2014-07-29T21:00:00Z,1.69437,1.69551,1.68896,1.69135
2014-07-30T21:00:00Z,1.69135,1.69269,1.68574,1.68851
2014-07-31T21:00:00Z,1.68851,1.68932,1.68118,1.68239
2014-08-03T21:00:00Z,1.68239,1.68635,1.68141,1.68628
2014-08-04T21:00:00Z,1.68628,1.68883,1.68457,1.68859
2014-08-05T21:00:00Z,1.68859,1.68883,1.68218,1.68541
2014-08-06T21:00:00Z,1.68541,1.68641,1.68237,1.68328
2014-08-07T21:00:00Z,1.68328,1.6834,1.67669,1.67768
2014-08-10T21:00:00Z,1.67768,1.67959,1.67706,1.67867
2014-08-11T21:00:00Z,1.67867,1.68159,1.67571,1.6812
2014-08-12T21:00:00Z,1.6812,1.68449,1.66854,1.66885
2014-08-13T21:00:00Z,1.66885,1.66971,1.66577,1.66864
2014-08-14T21:00:00Z,1.66864,1.67016,1.66769,1.6696
2014-08-17T21:00:00Z,1.6696,1.67376,1.6696,1.6728
2014-08-18T21:00:00Z,1.6728,1.67287,1.66116,1.66174
2014-08-19T21:00:00Z,1.66174,1.66792,1.65903,1.65953
2014-08-20T21:00:00Z,1.65953,1.66017,1.65642,1.65801
2014-08-21T21:00:00Z,1.65801,1.65978,1.65615,1.65781
2014-08-24T21:00:00Z,1.65781,1.65984,1.65372,1.65788
2014-08-25T21:00:00Z,1.65788,1.65954,1.65397,1.65402
2014-08-26T21:00:00Z,1.65402,1.66056,1.65368,1.65766
2014-08-27T21:00:00Z,1.65766,1.66138,1.65675,1.65863
2014-08-28T21:00:00Z,1.65863,1.66136,1.65631,1.65964
2014-08-31T21:00:00Z,1.65964,1.66439,1.65862,1.66076
2014-09-01T21:00:00Z,1.66076,1.66149,1.6468,1.64695
2014-09-02T21:00:00Z,1.64695,1.64979,1.64399,1.64611
2014-09-03T21:00:00Z,1.64611,1.64658,1.63284,1.63312
2014-09-04T21:00:00Z,1.63312,1.63405,1.62812,1.63276
2014-09-07T21:00:00Z,1.63276,1.63276,1.60985,1.61046
2014-09-08T21:00:00Z,1.61046,1.61567,1.60597,1.61056
2014-09-09T21:00:00Z,1.61056,1.62307,1.60521,1.62104
2014-09-10T21:00:00Z,1.62104,1.62706,1.6186,1.62545
2014-09-11T21:00:00Z,1.62545,1.62774,1.62055,1.62573
2014-09-14T21:00:00Z,1.62573,1.6277,1.62209,1.62329
2014-09-15T21:00:00Z,1.62329,1.63114,1.61625,1.6277
2014-09-16T21:00:00Z,1.6277,1.63584,1.6249,1.62745
2014-09-17T21:00:00Z,1.62745,1.64091,1.62467,1.63961
2014-09-18T21:00:00Z,1.63961,1.65247,1.62867,1.62867
2014-09-21T21:00:00Z,1.62867,1.63678,1.62867,1.63616
2014-09-22T21:00:00Z,1.63616,1.64157,1.6303,1.63888
2014-09-23T21:00:00Z,1.63888,1.64134,1.63277,1.63397
2014-09-24T21:00:00Z,1.63397,1.63426,1.62764,1.63175
2014-09-25T21:00:00Z,1.63175,1.63328,1.62382,1.62506
2014-09-28T21:00:00Z,1.62506,1.62745,1.62145,1.62409
2014-09-29T21:00:00Z,1.62409,1.62877,1.61665,1.62133
2014-09-30T21:00:00Z,1.62133,1.62516,1.61622,1.61856
2014-10-01T21:00:00Z,1.61856,1.62502,1.61128,1.61446
2014-10-02T21:00:00Z,1.61446,1.61588,1.59524,1.59727
2014-10-04T21:00:00Z,1.59727,1.59727,1.59528,1.59576
2014-10-05T21:00:00Z,1.59576,1.60993,1.59544,1.60827
2014-10-06T21:00:00Z,1.60827,1.61289,1.60264,1.60961
2014-10-07T21:00:00Z,1.60961,1.61817,1.6032,1.61687
2014-10-08T21:00:00Z,1.61687,1.6227,1.61045,1.61177
2014-10-09T21:00:00Z,1.61177,1.6136,1.60089,1.60606
2014-10-11T21:00:00Z,1.60606,1.60801,1.60606,1.60735
2014-10-12T21:00:00Z,1.60735,1.61266,1.60509,1.60846
2014-10-13T21:00:00Z,1.60846,1.60977,1.58977,1.59041
2014-10-14T21:00:00Z,1.59041,1.60662,1.5875,1.60211
2014-10-15T21:00:00Z,1.60211,1.60971,1.59414,1.60879
2014-10-16T21:00:00Z,1.60879,1.61261,1.60294,1.60887
2014-10-18T21:00:00Z,1.60887,1.61198,1.60887,1.61057
2014-10-19T21:00:00Z,1.61057,1.61794,1.608,1.61635
2014-10-20T21:00:00Z,1.61635,1.61842,1.611,1.61135
2014-10-21T21:00:00Z,1.61135,1.61309,1.60114,1.60504
2014-10-22T21:00:00Z,1.60504,1.60602,1.59949,1.60304
2014-10-23T21:00:00Z,1.60304,1.60987,1.60174,1.60876
2014-10-25T21:00:00Z,1.60876,1.60876,1.60789,1.60819
2014-10-26T21:00:00Z,1.60819,1.61472,1.60819,1.61202
2014-10-27T21:00:00Z,1.61202,1.61826,1.60882,1.61303
2014-10-28T21:00:00Z,1.61303,1.61616,1.60031,1.60121
2014-10-29T21:00:00Z,1.60121,1.60388,1.59514,1.60015
2014-10-30T21:00:00Z,1.60015,1.60114,1.59423,1.60001
2014-11-01T21:00:00Z,1.60001,1.60001,1.59623,1.59649
2014-11-02T22:00:00Z,1.59649,1.60227,1.59263,1.59719
2014-11-03T22:00:00Z,1.59719,1.60165,1.59654,1.60028
2014-11-04T22:00:00Z,1.60028,1.6022,1.58689,1.5976
2014-11-05T22:00:00Z,1.5976,1.60024,1.58247,1.58325
2014-11-06T22:00:00Z,1.58325,1.58869,1.57902,1.58795
2014-11-08T22:00:00Z,1.58795,1.5889,1.58795,1.5884
2014-11-09T22:00:00Z,1.5884,1.59177,1.58412,1.58426
2014-11-10T22:00:00Z,1.58426,1.59447,1.58354,1.59186
2014-11-11T22:00:00Z,1.59186,1.59411,1.57761,1.57786
2014-11-12T22:00:00Z,1.57786,1.57813,1.56943,1.57111
2014-11-13T22:00:00Z,1.57111,1.57115,1.55932,1.56702
2014-11-15T22:00:00Z,1.56702,1.56974,1.56702,1.56857
2014-11-16T22:00:00Z,1.56857,1.57359,1.56203,1.56412
2014-11-17T22:00:00Z,1.56412,1.56789,1.56302,1.5633
2014-11-18T22:00:00Z,1.5633,1.57208,1.55905,1.56823
2014-11-19T22:00:00Z,1.56823,1.57376,1.56323,1.56926
2014-11-20T22:00:00Z,1.56926,1.5714,1.56264,1.56545
2014-11-22T22:00:00Z,1.56545,1.56545,1.56335,1.56374
2014-11-23T22:00:00Z,1.56374,1.57145,1.56288,1.57056
2014-11-24T22:00:00Z,1.57056,1.57358,1.5649,1.57075
2014-11-25T22:00:00Z,1.57075,1.5806,1.56793,1.57923
2014-11-26T22:00:00Z,1.57923,1.58261,1.57168,1.57356
2014-11-27T22:00:00Z,1.57356,1.57394,1.56147,1.56375
2014-11-30T22:00:00Z,1.56375,1.5764,1.55855,1.573
2014-12-01T22:00:00Z,1.573,1.5743,1.5632,1.56379
2014-12-02T22:00:00Z,1.56379,1.57194,1.56194,1.56854
2014-12-03T22:00:00Z,1.56854,1.57257,1.56438,1.56735
2014-12-04T22:00:00Z,1.56735,1.56953,1.55688,1.5577
2014-12-07T22:00:00Z,1.5577,1.56792,1.55416,1.56524
2014-12-08T22:00:00Z,1.56524,1.57171,1.56262,1.56672
2014-12-09T22:00:00Z,1.56672,1.5719,1.56475,1.57161
2014-12-10T22:00:00Z,1.57161,1.57572,1.56524,1.57309
2014-12-11T22:00:00Z,1.57309,1.57466,1.5695,1.57175
2014-12-14T22:00:00Z,1.57175,1.57472,1.56017,1.56376
2014-12-15T22:00:00Z,1.56376,1.57861,1.56119,1.57502
2014-12-16T22:00:00Z,1.57502,1.57544,1.55663,1.55745
2014-12-17T22:00:00Z,1.55745,1.56775,1.55494,1.56696
2014-12-18T22:00:00Z,1.56696,1.56825,1.56058,1.56296
2014-12-21T22:00:00Z,1.56296,1.56655,1.55735,1.55903
2014-12-22T22:00:00Z,1.55903,1.56087,1.54863,1.55212
2014-12-23T22:00:00Z,1.55212,1.55643,1.55046,1.55542
2014-12-25T22:00:00Z,1.55542,1.55677,1.55376,1.55554
2014-12-28T22:00:00Z,1.55554,1.55859,1.55075,1.55171
2014-12-29T22:00:00Z,1.55171,1.55738,1.55012,1.55624
2014-12-30T22:00:00Z,1.55624,1.56199,1.55497,1.55892
2015-01-01T22:00:00Z,1.55892,1.55892,1.53279,1.53338
2015-01-04T22:00:00Z,1.53338,1.53338,1.51663,1.52498
2015-01-05T22:00:00Z,1.52498,1.5274,1.51415,1.51516
2015-01-06T22:00:00Z,1.51516,1.51557,1.50548,1.51103
2015-01-07T22:00:00Z,1.51103,1.51176,1.50346,1.50932
2015-01-08T22:00:00Z,1.50932,1.51763,1.50778,1.51676
2015-01-11T22:00:00Z,1.51676,1.51943,1.50992,1.51708
2015-01-12T22:00:00Z,1.51708,1.51916,1.50777,1.51593
2015-01-13T22:00:00Z,1.51593,1.52695,1.51455,1.52328
2015-01-14T22:00:00Z,1.52328,1.52674,1.51506,1.51829
2015-01-15T22:00:00Z,1.51829,1.52348,1.51004,1.51557
2015-01-18T22:00:00Z,1.51557,1.51791,1.51092,1.51125
2015-01-19T22:00:00Z,1.51125,1.51997,1.50577,1.51455
2015-01-20T22:00:00Z,1.51455,1.51799,1.50766,1.51428
2015-01-21T22:00:00Z,1.51428,1.52126,1.49723,1.50102
2015-01-22T22:00:00Z,1.50102,1.50365,1.4951,1.49879
2015-01-25T22:00:00Z,1.49879,1.51039,1.49873,1.50776
2015-01-26T22:00:00Z,1.50776,1.52232,1.506,1.51969
2015-01-27T22:00:00Z,1.51969,1.5219,1.51312,1.51379
2015-01-28T22:00:00Z,1.51379,1.51625,1.50187,1.50656
2015-01-29T22:00:00Z,1.50656,1.5096,1.49895,1.50625
2015-02-01T22:00:00Z,1.50625,1.50994,1.50061,1.50393
2015-02-02T22:00:00Z,1.50393,1.5198,1.49888,1.51659
2015-02-03T22:00:00Z,1.51659,1.52508,1.51393,1.51821
2015-02-04T22:00:00Z,1.51821,1.53435,1.51667,1.53281
2015-02-05T22:00:00Z,1.53281,1.53524,1.52117,1.52365
2015-02-08T22:00:00Z,1.52365,1.52672,1.52007,1.52155
2015-02-09T22:00:00Z,1.52155,1.52759,1.51967,1.5254
2015-02-10T22:00:00Z,1.5254,1.52999,1.5219,1.52399
2015-02-11T22:00:00Z,1.52399,1.54149,1.52096,1.53841
2015-02-12T22:00:00Z,1.53841,1.54222,1.53713,1.54049
2015-02-15T22:00:00Z,1.54049,1.54402,1.53396,1.53625
2015-02-16T22:00:00Z,1.53625,1.54026,1.53166,1.53529
2015-02-17T22:00:00Z,1.53529,1.548,1.53419,1.54363
2015-02-18T22:00:00Z,1.54363,1.54653,1.54045,1.54152
2015-02-19T22:00:00Z,1.54152,1.54341,1.53438,1.53983
2015-02-22T22:00:00Z,1.53983,1.54748,1.53325,1.54573
2015-02-23T22:00:00Z,1.54573,1.54741,1.54026,1.5456
2015-02-24T22:00:00Z,1.5456,1.55386,1.54469,1.55284
2015-02-25T22:00:00Z,1.55284,1.55523,1.53945,1.5406
2015-02-26T22:00:00Z,1.5406,1.54588,1.53845,1.5439
2015-03-01T22:00:00Z,1.5439,1.5439,1.53518,1.53643
2015-03-02T22:00:00Z,1.53643,1.53978,1.53443,1.53601
2015-03-03T22:00:00Z,1.53601,1.53721,1.52522,1.5265
2015-03-04T22:00:00Z,1.5265,1.52698,1.52154,1.52389
2015-03-05T22:00:00Z,1.52389,1.52561,1.50322,1.50478
2015-03-08T21:00:00Z,1.50478,1.51374,1.50333,1.51275
2015-03-09T21:00:00Z,1.51275,1.51311,1.50291,1.50694
2015-03-10T21:00:00Z,1.50694,1.50965,1.48935,1.49298
2015-03-11T21:00:00Z,1.49298,1.50268,1.48503,1.48831
2015-03-12T21:00:00Z,1.48831,1.4897,1.46997,1.47472
2015-03-15T21:00:00Z,1.47472,1.48534,1.47331,1.48287
2015-03-16T21:00:00Z,1.48287,1.48456,1.47244,1.47486
2015-03-17T21:00:00Z,1.47486,1.51619,1.46343,1.49785
2015-03-18T21:00:00Z,1.49785,1.50099,1.46888,1.47516
2015-03-19T21:00:00Z,1.47516,1.49892,1.47224,1.49392
2015-03-22T21:00:00Z,1.49392,1.49898,1.4839,1.49524
2015-03-23T21:00:00Z,1.49524,1.49846,1.48429,1.48509
2015-03-24T21:00:00Z,1.48509,1.49543,1.48314,1.48814
2015-03-25T21:00:00Z,1.48814,1.49941,1.4807,1.48496
2015-03-26T21:00:00Z,1.48496,1.49223,1.47969,1.48715
2015-03-29T21:00:00Z,1.48715,1.49013,1.4753,1.48106
2015-03-30T21:00:00Z,1.48106,1.48716,1.47556,1.48174
2015-03-31T21:00:00Z,1.48174,1.48719,1.474,1.48232
2015-04-01T21:00:00Z,1.48232,1.48686,1.47765,1.4828
2015-04-02T21:00:00Z,1.4828,1.4945,1.48107,1.4917
2015-04-05T21:00:00Z,1.4917,1.49815,1.48706,1.48801
2015-04-06T21:00:00Z,1.48801,1.49207,1.48027,1.48081
2015-04-07T21:00:00Z,1.48081,1.49726,1.48074,1.48667
2015-04-08T21:00:00Z,1.48667,1.48865,1.46846,1.47123
2015-04-09T21:00:00Z,1.47123,1.47251,1.45872,1.46383
2015-04-12T21:00:00Z,1.46383,1.46814,1.4566,1.46747
2015-04-13T21:00:00Z,1.46747,1.48017,1.46037,1.47814
2015-04-14T21:00:00Z,1.47814,1.48535,1.47009,1.48413
2015-04-15T21:00:00Z,1.48413,1.49702,1.48123,1.49343
2015-04-16T21:00:00Z,1.49343,1.50538,1.49165,1.49609
2015-04-19T21:00:00Z,1.49609,1.49839,1.48882,1.49067
2015-04-20T21:00:00Z,1.49067,1.49731,1.48564,1.49263
2015-04-21T21:00:00Z,1.49263,1.50797,1.49135,1.50363
2015-04-22T21:00:00Z,1.50363,1.50702,1.49601,1.50566
2015-04-23T21:00:00Z,1.50566,1.51859,1.50277,1.51802
2015-04-26T21:00:00Z,1.51802,1.52616,1.51073,1.52377
2015-04-27T21:00:00Z,1.52377,1.53432,1.51754,1.53394
2015-04-28T21:00:00Z,1.53394,1.5489,1.5328,1.54375
2015-04-29T21:00:00Z,1.54375,1.54923,1.53043,1.53526
2015-04-30T21:00:00Z,1.53526,1.53974,1.51146,1.51519
2015-05-03T21:00:00Z,1.51519,1.51752,1.50905,1.51199
2015-05-04T21:00:00Z,1.51199,1.52186,1.50894,1.51824
2015-05-05T21:00:00Z,1.51824,1.52847,1.51502,1.52461
2015-05-06T21:00:00Z,1.52461,1.52754,1.5164,1.52495
2015-05-07T21:00:00Z,1.52495,1.55225,1.52491,1.54483
2015-05-10T21:00:00Z,1.54483,1.56134,1.53933,1.55861
2015-05-11T21:00:00Z,1.55861,1.57107,1.55575,1.56713
2015-05-12T21:00:00Z,1.56713,1.5769,1.56337,1.57454
2015-05-13T21:00:00Z,1.57454,1.5815,1.57285,1.57754
2015-05-14T21:00:00Z,1.57754,1.58089,1.57017,1.57297
2015-05-17T21:00:00Z,1.57297,1.57463,1.56383,1.5654
2015-05-18T21:00:00Z,1.5654,1.56698,1.54468,1.55103
2015-05-19T21:00:00Z,1.55103,1.5588,1.54727,1.55361
2015-05-20T21:00:00Z,1.55361,1.56999,1.55254,1.56618
2015-05-21T21:00:00Z,1.56618,1.56902,1.54604,1.54839
2015-05-24T21:00:00Z,1.54839,1.55077,1.54567,1.54698
2015-05-25T21:00:00Z,1.54698,1.54755,1.53544,1.53836
2015-05-26T21:00:00Z,1.53836,1.54375,1.53016,1.53556
2015-05-27T21:00:00Z,1.53556,1.53857,1.52609,1.53143
2015-05-28T21:00:00Z,1.53143,1.53424,1.52367,1.52847
2015-05-31T21:00:00Z,1.52847,1.53049,1.51706,1.52007
2015-06-01T21:00:00Z,1.52007,1.53672,1.518,1.5344
2015-06-02T21:00:00Z,1.5344,1.53752,1.52512,1.53403
2015-06-03T21:00:00Z,1.53403,1.54413,1.53044,1.5366
2015-06-04T21:00:00Z,1.5366,1.53701,1.51906,1.52781
2015-06-07T21:00:00Z,1.52781,1.53643,1.52214,1.53486
2015-06-08T21:00:00Z,1.53486,1.53892,1.5258,1.53855
2015-06-09T21:00:00Z,1.53855,1.5554,1.53688,1.55301
2015-06-10T21:00:00Z,1.55301,1.55342,1.5422,1.55181
2015-06-11T21:00:00Z,1.55181,1.55979,1.5467,1.55673
2015-06-14T21:00:00Z,1.55673,1.56142,1.54876,1.56016
2015-06-15T21:00:00Z,1.56016,1.56541,1.55422,1.56484
2015-06-16T21:00:00Z,1.56484,1.5847,1.5626,1.58334
2015-06-17T21:00:00Z,1.58334,1.59303,1.58064,1.58799
2015-06-18T21:00:00Z,1.58799,1.58965,1.58357,1.58711
2015-06-21T21:00:00Z,1.58711,1.59101,1.58055,1.58243
2015-06-22T21:00:00Z,1.58243,1.58318,1.57089,1.57299
2015-06-23T21:00:00Z,1.57299,1.58029,1.56677,1.57058
2015-06-24T21:00:00Z,1.57058,1.57706,1.56768,1.57467
2015-06-25T21:00:00Z,1.57467,1.57672,1.57088,1.57424
